"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
2,10,33.5,33.5,30,0.95,2,2012-02-09,3,38.01,0,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Winter","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4636413990026,33.5842832982241,33.9258541110501,32.7083782962418,34.7298048944982,37.0394529333155,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,53.2162167218395,30.3500003814697,22.8662163403698,0.75341733288184,18.875,"Day","Winter Day"
3,10,33.5,33.5,30,0.95,3,2012-02-09,3,39.15,0,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Winter","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4403990369248,33.5523278821927,33.8237013314853,32.7924182162063,34.1008350782217,35.5030371176331,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,53.4281019654303,30.3500003814697,23.0781015839606,0.760398724675172,18.875,"Day","Winter Day"
4,10,33.5,33.5,30,0.95,1,2014-02-19,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,10,33.5,33.5,30,0.95,2,2014-02-19,3,37.57,1.08601068387793,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4803424725274,33.661852713843,34.1790954513454,32.9420334506266,35.4955979806189,38.4140914373366,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,36.8038672836413,17.4500007629395,19.3538665207018,1.10910405011591,16.43,"Night","Winter Night"
6,10,33.5,33.5,30,0.95,3,2014-02-19,3,38.11,0.964444590140208,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4692884593064,33.6599988410519,34.1590653645226,33.0269554068003,34.7997757813504,36.8034257222763,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,32.7661693648695,17.4500007629395,15.31616860193,0.877717360016323,16.43,"Night","Winter Night"
7,10,33.5,33.5,30,0.95,1,2007-02-27,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,10,33.5,33.5,30,0.95,2,2007-02-27,3,37.75,1.00983185872283,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4727097211079,33.6153917639623,34.0195722146719,32.814688770523,35.0379310400593,37.7137074994567,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,55.7894511279983,32.5499992370605,23.2394518909378,0.713961672370118,16.8225,"Day","Winter Day"
9,10,33.5,33.5,30,0.95,3,2007-02-27,3,38.01,0.94238218723499,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Winter","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4562583834223,33.5905844279579,33.9295175746677,32.9053476540694,34.3397540834988,36.0311926238762,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,55.9347037913828,32.5499992370605,23.3847045543223,0.718424119890519,16.8225,"Day","Winter Day"
10,10,33.5,33.5,30,0.95,1,2008-04-23,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Spring","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,10,33.5,33.5,30,0.95,2,2008-04-23,3,37.56,2.17804041415798,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Spring","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4901074883227,33.8186008354414,34.7559043228002,33.1219186897759,37.2276056829379,42.12195932696,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,44.5299667083093,24.4500007629395,20.0799659453698,0.821266475206268,24.58,"Night","Spring Night"
12,10,33.5,33.5,30,0.95,3,2008-04-23,3,37.9,1.99815045296639,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Spring","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4847488048138,33.8559698938608,34.8537377915014,33.192086066213,36.2268379730422,39.9736927316135,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,40.2797672526247,24.4500007629395,15.8297664896853,0.647434192054485,24.58,"Night","Spring Night"
13,10,33.5,33.5,30,0.95,1,2007-05-02,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Desert Ridge",9.97353474593294,245,"Spring","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,10,33.5,33.5,30,0.95,2,2007-05-02,3,38.18,2.23875922421663,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Spring","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4921026614991,33.8793258268357,34.9935841491039,33.180519655422,37.8603081103906,43.3217745355711,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,70.4278635397934,49.4500007629395,20.977862776854,0.424223709872537,25.9841666666667,"Day","Spring Day"
15,10,33.5,33.5,30,0.95,3,2007-05-02,3,38.4,1.96529932449557,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Spring","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4882621827656,33.9416467351789,35.1733093696166,33.2456708945077,36.8252812652831,41.1685442505537,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,70.8245645116696,49.4500007629395,21.3745637487302,0.432245974094088,25.9841666666667,"Day","Spring Day"
16,10,33.5,33.5,30,0.95,1,2018-06-22,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,10,33.5,33.5,30,0.95,2,2018-06-22,3,38.38,3.01017456418701,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4947441782401,33.9708966912963,35.3580483643432,33.2517750020536,38.9545243066205,45.7609530008321,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,53.525285728807,NA,NA,NA,36,"Night","Summer Night"
18,10,33.5,33.5,30,0.95,3,2018-06-22,3,38.2,2.74177807667167,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4923295257942,34.064607678768,35.6485109967937,33.3072636641363,37.789749608021,43.4216235090165,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.7629921177829,NA,NA,NA,36,"Night","Summer Night"
19,10,33.5,33.5,30,0.95,1,2016-07-13,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Desert Ridge",9.97353474593294,245,"Summer","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,10,33.5,33.5,30,0.95,2,2016-07-13,3,38.14,2.83454756708948,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Summer","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4952222452102,33.9572208239838,35.2890812908708,33.2680469773704,38.7482358815553,45.2679172571335,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,75.0080073695037,63.1500015258789,11.8580058436248,0.187775226557443,34.665,"Day","Summer Day"
21,10,33.5,33.5,30,0.95,3,2016-07-13,3,38.1,2.56706668620487,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Summer","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4929689120048,34.0454592743994,35.555553920503,33.3193544364381,37.6063136308759,42.9593443023631,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,75.6765833485354,63.1500015258789,12.5265818226565,0.198362336025014,34.665,"Day","Summer Day"
22,10,33.5,33.5,30,0.95,1,2015-07-27,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,10,33.5,33.5,30,0.95,2,2015-07-27,3,36.91,2.92737295647326,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4978024857513,33.9823596871481,35.3473337499728,33.3558540972699,38.9818912452195,45.4974232033381,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,75.124871367324,51.75,23.374871367324,0.451688335600464,35.0658333333333,"Day","Summer Day"
24,10,33.5,33.5,30,0.95,3,2015-07-27,3,37.04,2.7023060778408,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4968406586561,34.0807056237681,35.639403518214,33.3926222217304,37.8297371738401,43.2357297644241,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,75.8573383328722,51.75,24.1073383328722,0.46584228662555,35.0658333333333,"Day","Summer Day"
25,10,33.5,33.5,30,0.95,1,2014-07-29,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,10,33.5,33.5,30,0.95,2,2014-07-29,3,36.68,2.9135354507988,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4967551239266,33.9678287026102,35.3344140518313,33.3256466454064,38.9078452917155,45.671429782115,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,53.8841850580715,39.25,14.6341850580715,0.372845479186536,36.43,"Night","Summer Night"
27,10,33.5,33.5,30,0.95,3,2014-07-29,3,37.69,2.65126006165173,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4954425376094,34.0656500094509,35.6375604793659,33.3692184199369,37.7870183078168,43.429441394364,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,50.4442218823231,39.25,11.1942218823231,0.285203105282116,36.43,"Night","Summer Night"
28,10,33.5,33.5,30,0.95,1,2014-08-30,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,10,33.5,33.5,30,0.95,2,2014-08-30,3,37.25,2.57937458928235,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4977551398619,33.9375867644753,35.1736439406217,33.3576812934845,38.4581393391835,44.3761711320122,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,50.3305236975745,36.5499992370605,13.780524460514,0.377032140852713,33.2666666666667,"Night","Summer Night"
30,10,33.5,33.5,30,0.95,3,2014-08-30,3,37.08,2.37465017406268,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Summer","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4968149494636,34.0272316785664,35.4376604154856,33.3942892647909,37.4153934918503,42.2918756969274,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.8370874221825,36.5499992370605,10.287088185122,0.281452487000088,33.2666666666667,"Night","Summer Night"
31,10,33.5,33.5,30,0.95,1,2014-10-01,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,10,33.5,33.5,30,0.95,2,2014-10-01,3,37.61,1.39886635795406,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4870959035194,33.7616235302388,34.5493770809735,33.072144748393,36.5627808168306,40.6896229542727,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,41.4465392002497,26.8500003814697,14.5965388187799,0.543632722957189,20.59,"Night","Fall Night"
33,10,33.5,33.5,30,0.95,3,2014-10-01,3,37.81,1.14121859408819,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4809830215553,33.7932186941591,34.6324406924856,33.1541745198934,35.7432171370475,38.885526077758,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,37.6465856006052,26.8500003814697,10.7965852191355,0.402107451238127,20.59,"Night","Fall Night"
34,10,33.5,33.5,30,0.95,1,2012-10-22,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,10,33.5,33.5,30,0.95,2,2012-10-22,3,37.19,1.60805526171117,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4892108394138,33.7268996905831,34.3956274535482,33.1157268255626,36.1405203424925,39.5867243973505,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,60.9839637757217,39.0499992370605,21.9339645386612,0.56168924371821,24.3033333333333,"Day","Fall Day"
36,10,33.5,33.5,30,0.95,3,2012-10-22,3,37.36,1.51154328603407,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.483635418952,33.750337242751,34.4525749674597,33.1869148694605,35.4067952457556,38.0009102872921,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,61.6392764235047,39.0499992370605,22.5892771864442,0.578470617868943,24.3033333333333,"Day","Fall Day"
37,10,33.5,33.5,30,0.95,1,2010-11-02,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,10,33.5,33.5,30,0.95,2,2010-11-02,3,37.53,0.743027481249595,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4779623844175,33.6363133249287,34.0811693061253,32.9153332103782,35.1976747158122,37.9519061920865,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,58.1016672989875,34.4500007629395,23.651666536048,0.686550537365792,26.225,"Day","Fall Day"
39,10,33.5,33.5,30,0.95,3,2010-11-02,3,37.97,0.564642508829009,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Desert Ridge",9.97353474593294,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4650834274027,33.6256940922018,34.0346080022011,32.9964523769463,34.5463014324588,36.4058659283792,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,58.7376747685189,34.4500007629395,24.2876740055794,0.705012292240864,26.225,"Day","Fall Day"
40,10,33.5,33.5,30,0.95,1,2014-11-02,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Pima Rd. @ Jomax Rd.",10.8255500824941,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,10,33.5,33.5,30,0.95,2,2014-11-02,3,37.32,1.0978454969075,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.9,"Asphalt Overlay on PCC #4","A3","Pima Rd. @ Jomax Rd.",10.8255500824941,245,"Fall","surface",0.1,1.7,2350,950,0.2,0.9,0,0.55,5.2,7000,2650,"PCC",0.25,1.7,2250,900,NA,NA,0,"base",0.2,1.8,2400,800,NA,NA,0,33.4883097781313,33.7159703097302,34.3404482304726,33.1051933300658,35.9168289273249,38.8179765312309,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,34.3860847235915,17.3500003814697,17.0360843421218,0.981906856919542,11.4273333333334,"Night","Fall Night"
42,10,33.5,33.5,30,0.95,3,2014-11-02,3,37.17,1.00275387189137,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.25,0.95,"Asphalt Overlay on PCC #5","A3","Pima Rd. @ Jomax Rd.",10.8255500824941,245,"Fall","surface",0.15,1.2,2200,850,0.25,0.95,0,0.75,3.9,6700,2450,"PCC",0.3,1.2,2100,800,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4819750805122,33.7360316895936,34.3793077657045,33.1723367011035,35.2236919612795,37.3252485001217,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,30.098117934867,17.3500003814697,12.7481175533973,0.734761802484607,11.4273333333334,"Night","Fall Night"
43,10,33.5,33.5,30,0.95,1,2013-11-15,3,0,0,0,FALSE,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.85,"Asphalt Overlay on PCC #3","A3","Scottsdale Airport",4.4587416324171,245,"Fall","surface",0.075,2.2,2500,1400,0.15,0.85,0,0.425,7.4,7300,3200,"PCC",0.2,2.2,2400,1000,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
