"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
25,10,33.5,33.5,30,1,1,2007-05-02,5,87.17,3.08908198328618,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.496766182958,33.8752020680593,34.873235543913,33.3663040347036,36.5136465102227,39.6948366718702,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,66.0277192518431,44.75,21.2777192518431,0.475479759817723,28.1211213803089,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,5,88.04,1.29672763936127,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4984675584825,33.5433683561994,33.678675647107,33.458294841712,33.892661903613,34.3832102718632,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.4625653401634,44.75,7.28743465983661,0.16284770189579,28.1211213803089,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,5,87.5,2.50820520279585,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4837649624687,34.2935908722946,35.8420062164757,33.2111629737056,36.8037230725091,39.8741971372579,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,55.4203063247459,44.75,10.6703063247459,0.238442599435662,28.1211213803089,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,5,87.6,1.32845906481635,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4940521894919,33.5665257960439,33.7227035194296,33.4230392884319,33.8014063014232,34.1325673827843,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,35.4922426003821,44.75,9.2577573996179,0.206877260326657,28.1211213803089,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,5,88.49,1.85725041355548,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4730041581456,34.2221998653898,35.5067910409234,33.1602882405663,35.9584276186608,38.3033433879046,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,47.7426550533505,44.75,2.99265505335046,0.0668749732592282,28.1211213803089,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,5,88.04,1.36209492617918,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4908939964916,33.5323814483558,33.6053525669422,33.4144507381295,33.6207066285443,33.7946316738119,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,34.3039797516552,44.75,10.4460202483448,0.233430620074745,28.1211213803089,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,5,88.33,3.62412851074223,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4974716437637,33.949899084513,35.1660424562219,33.3858944568864,37.1850895227444,41.4612739771667,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,45.3131416601065,31.3500003814697,13.9631412786367,0.445395250677254,33.8735221220149,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,5,87.69,1.50461593001017,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4989189433814,33.5745608231248,33.8130821796707,33.4663292481742,34.2059414113182,35.3212501788792,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,39.2213683756183,31.3500003814697,7.87136799414861,0.251080315737451,33.8735221220149,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,5,87.26,3.12641749379877,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4869992180082,34.4889010137363,36.5035176255268,33.2517293463006,37.7239878000717,42.1300928128862,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,45.1743080715409,31.3500003814697,13.8243076900712,0.440966747108635,33.8735221220149,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,5,87.11,1.47977932938049,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4954805003116,33.6416972494259,34.0033870749208,33.4362171386297,34.186985055339,35.1942656687805,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.4746218167427,31.3500003814697,6.12462143527296,0.195362722830877,33.8735221220149,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,5,87.97,2.4643883669264,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4782215144997,34.4566460167969,36.2828515953906,33.2074891344435,36.8668427701408,40.5483475884416,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,43.0629735050341,31.3500003814697,11.7129731235643,0.373619552824235,33.8735221220149,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,5,88.96,1.45954906679916,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4929219786475,33.6181642687236,33.9153181425706,33.4282995125259,33.9767708001752,34.7343280057215,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,36.2000566750171,31.3500003814697,4.85005629354737,0.154706737943586,33.8735221220149,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,5,88.94,3.6097145866636,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4992074988565,34.034536840196,35.3971634946076,33.4462184064271,37.6772079246545,41.9931956433586,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,71.8629568728888,56.1500015258789,15.7129553470099,0.279838912199637,37.798079990083,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,5,86.45,1.58425121921539,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4998137960339,33.6194407667381,33.9559134499491,33.4890385802476,34.5104913827549,35.7683297769838,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.7282764830587,56.1500015258789,14.4217250428202,0.25684282548369,37.798079990083,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,5,88.75,3.16080769426014,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4949134742096,34.692685026331,36.9167018616255,33.3700832636562,38.3736429590031,42.7205425583128,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,61.0849169968918,56.1500015258789,4.93491547101291,0.0878880736759814,37.798079990083,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,5,86.65,1.55557255980746,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.49895792439,33.7396174868922,34.2389576240406,33.476380742886,34.5365242702273,35.6183807230852,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,38.8405349419303,56.1500015258789,17.3094665839486,0.308271880918308,37.798079990083,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,5,88.48,2.54105377330728,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4908697792508,34.7125944160493,36.769322486111,33.3415523385715,37.5513180128587,41.1717794136954,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,53.0587977263841,56.1500015258789,3.09120379949479,0.0550526040158715,37.798079990083,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,5,87.17,1.52372938807727,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4982445733926,33.7293308065743,34.1615775432007,33.4726087504385,34.3019265717225,35.1093930095529,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,37.0382519531178,56.1500015258789,19.1117495727611,0.340369529000863,37.798079990083,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,5,87.8,3.5548388799652,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4987100759167,33.9867168181877,35.2666702222869,33.4263442565297,37.4235662713564,41.6047099721592,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,67.1815053457591,58.6500015258789,8.53150381988024,0.145464681976449,36.5175683407307,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,5,87.91,1.53330735277016,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4995809927776,33.5931355904322,33.8723302933591,33.4815331438043,34.3387740484635,35.4996263216174,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,40.4570646458747,58.6500015258789,18.1929368800043,0.310194994146364,36.5175683407307,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,5,87.48,3.10740874683111,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4924949838646,34.5908272085827,36.708126180327,33.3300456964245,38.0664824558545,42.2464943924793,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,57.6178035240675,58.6500015258789,1.03219800181137,0.0175992834604773,36.5175683407307,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,5,87.76,1.51394561851738,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.49796219169,33.6847985178624,34.1081904526023,33.4626282845566,34.3459909323919,35.3566795979378,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,38.0257719917502,58.6500015258789,20.6242295341287,0.351649258270325,36.5175683407307,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,5,89.12,2.49572985125183,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4868681690585,34.5980994528481,36.554023520783,33.2950567290528,37.2612313965745,40.7639219484385,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,50.5781141640127,58.6500015258789,8.07188736186617,0.137628084430731,36.5175683407307,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,5,85.2,1.4924747203072,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4967144181136,33.6694987464355,34.0311861889573,33.4575437844824,34.1311519868628,34.8906096169804,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,36.4774788359618,58.6500015258789,22.1725226899171,0.378048117869761,36.5175683407307,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,5,38.92,3.13605013175737,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.499446358921,33.5049510014321,33.5489436683487,33.4584147604549,34.2931662897535,36.0316569716059,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,75.1777630108938,34.1500015258789,41.0277614850149,1.20139852567573,34.8171664306209,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,5,38.3,1.38225209339642,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4998862346778,33.5007706646179,33.508033345654,33.4922209695171,33.6425189871737,34.0006949832155,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.2252098186997,34.1500015258789,8.07520829282078,0.2364628969841,34.8171664306209,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,5,37.64,2.55301254060189,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4964192400326,33.5563424504521,33.8421276521678,33.4004815979397,34.8526077479696,36.9583010832581,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,64.2709505835576,34.1500015258789,30.1209490576787,0.88201896667129,34.8171664306209,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,5,37.68,1.42593897699064,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4993405612759,33.5083416596446,33.5530172862093,33.4831335613395,33.7188882786825,34.1156652799344,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,39.010592379143,34.1500015258789,4.86059085326406,0.142330618919027,34.8171664306209,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,5,37.98,1.96031499545969,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4936298303849,33.5841972974476,33.9345700911939,33.3798600872371,34.7220898593414,36.5299081334611,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,55.6253263402622,34.1500015258789,21.4753248143833,0.628852821517718,34.8171664306209,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,5,37.96,1.46583601597248,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4989161768799,33.5120023801726,33.5644548622764,33.480872186164,33.6863349555859,34.0051399144652,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,37.1494728313422,34.1500015258789,2.99947130546326,0.0878322451373906,34.8171664306209,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,5,85.12,3.26168545070061,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4985809588533,33.9298259651692,35.0646445771077,33.4234713435234,36.9511777593285,40.7368431154423,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,43.069057021214,28.8500003814697,14.2190566397442,0.492861575449998,31.1264146368967,"Night","Summer Night"
56,10,33.5,33.5,30,0.1,1,2014-08-30,5,87.35,1.44270647965909,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4992052510029,33.5683518607012,33.7815641141897,33.4730592397984,34.1319716830583,35.0797691350561,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,38.1337047045722,28.8500003814697,9.28370432310248,0.321792173322305,31.1264146368967,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,5,87.33,2.80126884045163,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4917636311805,34.4477273538036,36.3057573754892,33.3233849283223,37.4661586529025,41.3087211583794,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,43.1208345758876,28.8500003814697,14.2708341944179,0.494656291359497,31.1264146368967,"Night","Summer Night"
58,10,33.5,33.5,30,0.1,2,2014-08-30,5,88.18,1.44053361876345,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4965456338296,33.629667393234,33.9449007571127,33.4481073446915,34.1102908142476,34.9375072382702,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,36.604543818178,28.8500003814697,7.75454343670827,0.268788330473957,31.1264146368967,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,5,88.29,2.21746197350976,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4859414308251,34.435457808118,36.121569905225,33.290155719938,36.707001221927,39.8805720120548,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,41.3343613196257,28.8500003814697,12.4843609381559,0.432733475670059,31.1264146368967,"Night","Summer Night"
60,10,33.5,33.5,30,0.1,3,2014-08-30,5,88.01,1.43992393822349,0,NA,5,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil #3","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945700187576,33.6091357593689,33.8626732996436,33.4416821614365,33.9221984849674,34.5245147650548,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,35.5171354099098,28.8500003814697,6.6671350284401,0.231096531725607,31.1264146368967,"Night","Summer Night"
61,10,33.5,33.5,30,1,1,2014-10-01,5,87.71,2.29452150061443,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.497957526729,33.7551009814167,34.4042577945392,33.4063730152626,35.4859151736653,37.4700553197949,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.7331110533717,20.9500007629395,13.7831102904323,0.657905001837259,22.2697404550158,"Night","Fall Night"
62,10,33.5,33.5,30,0.1,1,2014-10-01,5,88.02,1.1810988202131,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil #1","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4968637158121,33.4985640258559,33.5,33.459351130517,33.4984112683531,33.5450937802704,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,32.9717229285721,20.9500007629395,12.0217221656326,0.573829199419365,22.2697404550158,"Night","Fall Night"
63,10,33.5,33.5,30,1,2,2014-10-01,5,88.46,1.71350421056053,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4891215174029,34.0057968308363,34.9319721070671,33.2913366885699,35.5420299984998,37.4134948009603,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,35.3101626150699,20.9500007629395,14.3601618521304,0.685449228122872,22.2697404550158,"Night","Fall Night"
64,10,33.5,33.5,30,0.1,2,2014-10-01,5,87.84,1.24992649943217,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil #2","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4113534483868,33.4691588003691,33.5,33.2087151059669,33.3710654459549,33.5197050785331,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,32.6397372139277,20.9500007629395,11.6897364509882,0.557982626505072,22.2697404550158,"Night","Fall Night"
