"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
8,10,33.5,33.5,30,0.1,1,2014-02-19,3,36.86,1.99098778919081,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4966091619183,33.5166160243448,33.5806145785589,33.4103941121585,33.7580341905372,34.1970555071669,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.8030793500836,18.1499996185303,16.6530797315533,0.917525073364261,19.0333333333333,"Night","Winter Night"
9,10,33.5,33.5,30,1,2,2014-02-19,3,37.18,0.923905930209392,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4807997921861,33.5940707368986,33.9196439726448,32.9607429874563,34.7942764974635,36.8326427105823,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,33.5822285542331,18.1499996185303,15.4322289357028,0.850260565292093,19.0333333333333,"Night","Winter Night"
10,10,33.5,33.5,30,0.1,2,2014-02-19,3,37.01,2.04946470794404,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4957123907213,33.5073777781434,33.5422118908297,33.4021806457154,33.6336643352853,33.9002349155668,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.0249189976942,18.1499996185303,15.8749193791639,0.874651223846658,19.0333333333333,"Night","Winter Night"
11,10,33.5,33.5,30,1,3,2014-02-19,3,37.16,0.361730330207037,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.475501682887,33.5374963996157,33.6993371180669,32.9123075161011,34.1007510665173,35.3191852240923,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,30.7827973381609,18.1499996185303,12.6327977196307,0.696021927556031,19.0333333333333,"Night","Winter Night"
12,10,33.5,33.5,30,0.1,3,2014-02-19,3,36.84,2.11318587514711,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4942111155591,33.4980522061088,33.5034655982129,33.3919476509922,33.5082197514935,33.6061121512201,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,33.242859966458,18.1499996185303,15.0928603479277,0.831562571082297,19.0333333333333,"Night","Winter Night"
13,10,33.5,33.5,30,1,1,2007-02-27,3,36.97,1.43754375513251,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4765717222195,33.6027562359464,33.9734186688065,32.8589211419926,34.985332460682,37.5642811940742,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,56.6123307738895,24.25,32.3623307738895,1.33452910407792,19.2025,"Day","Winter Day"
14,10,33.5,33.5,30,0.1,1,2007-02-27,3,37.04,1.98701787204291,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4932703006647,33.5017218439302,33.5246454142899,33.3665048147396,33.5805802611364,33.8365781554937,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.5650633647969,24.25,11.3150633647969,0.466600551125644,19.2025,"Day","Winter Day"
15,10,33.5,33.5,30,1,2,2007-02-27,3,36.94,0.832205963876798,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4697160724798,33.5400928233068,33.7323464099134,32.7933595886882,34.2290010417763,35.9468891648982,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,51.0987948900166,24.25,26.8487948900166,1.10716679958831,19.2025,"Day","Winter Day"
16,10,33.5,33.5,30,0.1,2,2007-02-27,3,36.73,2.05290184886766,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.483088882898,33.4916860364043,33.5,33.3411119643549,33.4465612577751,33.5322039276578,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.5727173865262,24.25,10.3227173865262,0.425679067485617,19.2025,"Day","Winter Day"
17,10,33.5,33.5,30,1,3,2007-02-27,3,37.07,0.277344499427767,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4518917044606,33.4753465273949,33.5,32.6987131990153,33.4593379718828,34.3189132058632,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,45.55815654515,24.25,21.30815654515,0.878686867841237,19.2025,"Day","Winter Day"
18,10,33.5,33.5,30,0.1,3,2007-02-27,3,36.69,2.12425306653421,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Winter","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.441229905578,33.4815559774243,33.5,33.1132155558304,33.3113843529684,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,33.5719443670143,24.25,9.32194436701428,0.38441007699028,19.2025,"Day","Winter Day"
19,10,33.5,33.5,30,1,1,2008-04-23,3,37.57,2.82632628954569,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4877403092489,33.7715775654713,34.6239665270841,33.0526083503339,37.0011240201974,41.8353967103994,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,43.5817042198976,26.25,17.3317042198976,0.660255398853241,23.33,"Night","Spring Night"
20,10,33.5,33.5,30,0.1,1,2008-04-23,3,37.42,1.9353966290992,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4984452345125,33.5467276995925,33.7063856443443,33.4427077161398,34.16390281418,35.1988128090071,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.6018566399178,26.25,11.3518566399178,0.432451681520678,23.33,"Night","Spring Night"
21,10,33.5,33.5,30,1,2,2008-04-23,3,37.79,2.11790891898415,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.483826165282,33.6939040979605,34.3253766093368,32.9945939174314,36.070980137095,39.8416445370851,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,40.0096001302411,26.25,13.7596001302411,0.524175243056804,23.33,"Night","Spring Night"
22,10,33.5,33.5,30,0.1,2,2008-04-23,3,37.44,1.98035377816801,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4980351540383,33.5341042176965,33.653631814505,33.4367012586397,33.9942492157514,34.7911507612819,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.5375183513281,26.25,10.2875183513281,0.391905461002974,23.33,"Night","Spring Night"
23,10,33.5,33.5,30,1,3,2008-04-23,3,37.8,1.41649495740405,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4790399668698,33.6175771856389,34.0293602060262,32.9403984113607,35.1480269422146,37.8472048353638,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.4512246075852,26.25,10.2012246075852,0.388618080288961,23.33,"Night","Spring Night"
24,10,33.5,33.5,30,0.1,3,2008-04-23,3,37.2,2.03668100483642,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4974195322677,33.5213396103829,33.6003153501708,33.4292308557439,33.8228384446362,34.3795947866606,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.4659933558177,26.25,9.21599335581766,0.351085461174006,23.33,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,3,37.22,3.07487789603755,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4943606961324,33.8560737029297,34.9218916368638,33.2274580451208,37.9000990630545,43.3600628718055,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,71.978606810527,47.25,24.728606810527,0.523356757894752,28.89,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,3,37.09,1.94953960973603,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4991782891576,33.5586429651016,33.7507385291425,33.4616523955213,34.2968400283761,35.4259863357398,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.0250642144596,47.25,7.22493578554042,0.152908693873871,28.89,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,3,37.14,2.39061056054922,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4933089135409,33.7851028061753,34.6448074334746,33.2091702244002,37.0351393443724,41.4740802415121,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,65.5992690528476,47.25,18.3492690528476,0.388344318578785,28.89,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,3,37.02,1.9903248539588,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4989809077893,33.5467094576125,33.7010321474335,33.4579420201173,34.1371892996414,35.0430470087883,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,38.8092591066563,47.25,8.44074089334367,0.178640018906744,28.89,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,3,37.16,1.72419789574169,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4918639781659,33.7139870595109,34.3670911442169,33.187757474717,36.1683113435207,39.5821687796592,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,59.1724622871804,47.25,11.9224622871804,0.25232724417313,28.89,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,3,37.03,2.04131712660243,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4986952394385,33.5346332851723,33.6507585391234,33.4533796471183,33.975766540335,34.6561776774203,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.5803262210816,47.25,9.66967377891837,0.204649180506209,28.89,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,3,37.36,3.83265772133502,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.49648287194,33.936880277874,35.2528113073811,33.29505667692,38.9622440712389,45.7694154913416,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,53.1737676363255,37.4500007629395,15.723766873386,0.419860255088333,36.11,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,3,37.28,1.99693065021926,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.499550217088,33.5753660541606,33.8243217128513,33.4737389335178,34.5433653545205,36.0730355218538,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.1859310303914,37.4500007629395,2.73593026745198,0.0730555463742328,36.11,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,3,37.45,3.16833069693979,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4957264302684,33.8643798424989,34.9716880311181,33.2779402089171,38.0860691603162,43.8785886198336,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.8685039880998,37.4500007629395,12.4185032251604,0.331602215545205,36.11,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,3,37.14,2.01894685575035,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4994425243744,33.5632687647947,33.7740666072664,33.4711161456107,34.382018630167,35.6873237310814,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,39.1952820323544,37.4500007629395,1.74528126941493,0.0466029701965203,36.11,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,3,37.33,2.5224657920032,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4946298612772,33.7914002765267,34.6892054538758,33.2563429315677,37.2060127338501,41.9810788897167,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.5834809574899,37.4500007629395,9.13348019455049,0.243884646421396,36.11,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,3,37.57,2.05155553288,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4992897684793,33.5510189170736,33.7232037503961,33.4679269144436,34.2187707172412,35.2973920183017,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.1966121147585,37.4500007629395,0.746611351819013,0.0199362172659249,36.11,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,3,37.68,3.7660454149362,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4976454520597,33.9423902249253,35.2522028586824,33.3440820299326,38.9479162604816,45.6492853207835,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,77.2369438365806,61.3499984741211,15.8869453624595,0.258955921069191,38.8076470588235,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,3,37.46,1.99311337248017,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4997004925521,33.5763194379858,33.824928614372,33.4800789465074,34.5426748222805,36.0534883448765,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.793014721409,61.3499984741211,19.5569837527121,0.318777249211533,38.8076470588235,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,3,37.47,3.09160880916454,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4971701755451,33.8705154999682,34.9714366063666,33.33178557967,38.0733014214687,43.7537488211922,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.9936729032721,61.3499984741211,9.64367442915102,0.157191111149236,38.8076470588235,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,3,37.47,2.01505270142031,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4996330745261,33.5642620363316,33.774367319216,33.4781951862379,34.3802213472538,35.6622196506657,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.5679509870945,61.3499984741211,20.7820474870265,0.338745688735313,38.8076470588235,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,3,37.29,2.4332631242716,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4965410354265,33.7984363240699,34.6899407661249,33.3179189540863,37.1966129064222,41.8530194626732,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,64.7089689373602,61.3499984741211,3.35897046323907,0.0547509461578221,38.8076470588235,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,3,37.43,2.04807618859418,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995389007513,33.5520530888746,33.723200032555,33.4759328553893,34.2158742652677,35.2667446630489,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,39.3293077751699,61.3499984741211,22.0206906989512,0.358935472642922,38.8076470588235,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,3,37.72,3.55912903045334,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4973671404355,33.9181618202924,35.1647617509897,33.3357611734362,38.6603696531556,45.0295342412226,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,75.4174732542591,61.0499992370605,14.3674740171985,0.235339462682199,34.9925,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,3,37.4,2.00319406182769,0,NA,1,1.5,"Concrete Pavements","C",0.2,0.9,"Portland Cement Concrete 100mm","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.2,0.9,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4996266204892,33.5711445902539,33.804531694023,33.477460214514,34.4734151340767,35.882231971238,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.260389521526,61.0499992370605,19.7896097155345,0.324154135345529,34.9925,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,3,37.33,2.89856878078828,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4968238881066,33.8476369624119,34.8887693116154,33.3225815611708,37.8034431014288,43.1733092920182,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,69.2720962597229,61.0499992370605,8.22209702266235,0.13467808559236,34.9925,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,3,37.32,2.02973650804765,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.3,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995423672175,33.5594072899131,33.7553150936734,33.4753489622688,34.3159883175562,35.5047650533789,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,40.0764750760121,61.0499992370605,20.9735241610485,0.343546673597933,34.9925,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,3,37.41,2.26013172314846,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete 300mm","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.4,0.96,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4960790566698,33.7768374537129,34.6118903016679,33.3070948518528,36.9440131709353,41.3118048876097,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,63.0870703487127,61.0499992370605,2.03707111165215,0.0333672585931098,34.9925,"Day","Summer Day"
