day.frac,min.flux,mean.flux,max.flux
0.776388889,66.56682271,87.88097659,119.914703
0.777083333,66.26833676,88.78854563,119.3156499
0.777777778,65.97430582,89.770092,125.3211049
0.778472222,58.02656042,90.87625549,107.844686
0.779166667,58.13793578,91.98378256,107.7891709
0.779861111,57.46968364,89.67686641,107.3958819
0.780555556,57.46968364,87.39258868,106.4554743
0.78125,61.22971566,85.04829918,119.0836456
0.781944444,40.23201501,82.77058751,96.2148958
0.782638889,40.20065846,80.4891717,93.56291287
0.783333333,39.01334374,79.12416679,91.97619217
0.784027778,38.7656275,77.75723306,90.38722934
0.784722222,57.78153464,76.39796975,99.94410404
0.785416667,51.56678978,75.11702207,91.885677
0.786111111,51.67816514,73.85029206,94.02050099
0.786805556,51.23266371,72.42616451,93.79206109
0.7875,50.34166086,70.72096792,93.5957353
0.788194444,54.23979832,69.01388937,94.93736318
0.788888889,47.33452626,67.67415455,78.66637079
0.789583333,46.9704147,66.35871112,77.13726177
0.790277778,48.11415375,64.70751881,75.21786865
0.790972222,47.66865232,64.42565103,74.89021749
0.791666667,53.06812958,64.21376116,104.7912192
0.792361111,52.55134793,64.23427177,80.39857286
0.793055556,52.0746614,64.16184805,80.53397413
0.79375,51.69153018,63.63233848,82.6894483
0.794444444,51.29948893,62.92862952,82.50357119
0.795138889,50.9163577,61.98626435,83.93494088
0.795833333,42.6235969,61.05994991,70.97783034
0.796527778,42.54301097,59.76657571,69.47437523
0.797222222,47.89140303,58.48353247,68.462231
0.797916667,47.66865232,57.41516366,68.22774877
0.798611111,47.94386764,56.40455017,73.87171704
0.799305556,34.2423248,55.33693324,66.89578995
0.8,35.69799864,54.24379401,66.40838893
0.800694444,39.44919429,51.96766709,64.34302711
0.801388889,37.22662352,50.12070324,62.94784169
0.802083333,40.9525388,48.17945741,84.5561776
0.802777778,39.22969158,46.15257833,71.4353921
0.803472222,37.51113473,44.13074674,66.63469585
0.804166667,36.78319816,43.27435078,66.87270172
0.804861111,36.3191837,42.72845141,58.04946144
0.805555556,35.85951101,42.18766001,65.64682483
0.80625,25.47274164,40.82401848,57.31835991
0.806944444,25.49487804,39.46707879,56.98327171
0.807638889,25.58012048,38.86117448,56.642091
0.808333333,24.9609035,39.01576783,56.45931561
0.809027778,24.43156182,39.07927565,56.22170762
0.809722222,19.54168385,38.96065488,55.95363706
0.810416667,17.63720076,38.94240041,55.69165901
0.811111111,17.3936367,37.84156985,55.19207296
0.811805556,17.3649775,36.51195448,54.91181738
0.8125,30.04888114,35.35162487,75.09021959
0.813194444,29.05543523,34.18286497,57.72655827
0.813888889,28.38062015,33.38896489,58.0311839
0.814583333,21.08409891,34.41499433,57.26961981
0.815277778,21.05505305,35.83465782,56.81268135
0.815972222,31.66611104,37.25424829,65.3421992
0.816666667,32.85719548,38.65552409,54.98492753
0.817361111,34.09578158,40.11268421,53.9187378
0.818055556,35.43395772,41.68700908,52.85254807
0.81875,36.65115169,43.11900198,52.578385
0.819444444,37.94509357,44.64128656,61.53437873
0.820138889,23.98121267,46.18970245,53.69222983
0.820833333,24.06813281,47.7374438,55.4913686
0.821527778,24.06302566,48.35475945,56.20895395
0.822222222,24.0852182,49.5192969,57.56264555
0.822916667,36.29054596,50.4406392,87.46835844
0.823611111,34.30360962,51.83381642,76.09201479
0.824305556,34.52636033,53.22089915,76.12016536
0.825,33.30123141,54.8675717,75.70450287
0.825694444,33.18985606,56.02347501,76.48172246
0.826388889,34.44171506,57.2088809,79.16270584
0.827083333,30.2940968,58.32060154,68.33922094
0.827777778,30.51684752,59.41647286,69.06740566
0.828472222,30.07134609,60.62183642,70.46855471
0.829166667,29.73722002,62.33509736,72.46009818
0.829861111,32.0761025,63.94179333,76.98709631
0.830555556,28.51209111,65.54351146,76.26851929
0.83125,28.51209111,67.03837261,77.92731971
0.831944444,28.95759253,67.0807503,77.97658074
0.832638889,28.17796504,66.16624536,76.91353407
0.833333333,30.6371329,65.25142973,101.3442858
0.834027778,30.30746185,64.20581484,84.91250668
0.834722222,29.98224581,63.13345527,85.11358738
0.835416667,29.77731515,61.99021884,82.80945105
0.836111111,29.63920971,60.69387887,82.2260691
0.836805556,29.4788292,59.39333027,87.59398157
0.8375,28.95759253,58.0590654,82.58440649
0.838194444,27.95521433,56.72545434,79.60642098
0.838888889,27.39833755,56.49065727,79.45477707
0.839583333,26.95283613,56.20715014,76.37978676
0.840277778,29.15361316,56.16587879,88.69988433
0.840972222,25.5049565,56.11296665,65.22731566
0.841666667,25.61633186,56.06839975,65.17550983
0.842361111,25.05945508,54.95135056,63.87701992
0.843055556,25.05945508,53.1278508,61.75733171
0.84375,27.89284413,51.30118559,59.63396388
0.844444444,22.42430866,49.55574679,57.60501594
0.845138889,22.34909018,47.82136913,55.58892581
0.845833333,21.94434593,46.18462714,53.68633015
0.846527778,21.91524639,43.92399872,51.05851108
0.847222222,27.96857937,41.75066036,70.16372572
0.847916667,27.73246362,39.55552131,68.02959949
0.848611111,27.84383897,37.46007701,68.03995509
0.849305556,26.95283613,34.97600599,67.7828947
0.85,27.06421148,33.73934113,67.80858106
0.850694444,27.62512647,32.50014879,68.88203821
0.851388889,23.3410093,31.39669171,38.88850886
0.852083333,23.42077922,30.28593522,38.96771152
0.852777778,23.46199185,29.31098296,38.85195378
0.853472222,23.27045637,28.74654458,38.67527091
0.854166667,23.94780169,28.17388434,54.83261471
0.854861111,12.3496537,27.70138069,42.79990204
0.855555556,12.02698203,27.22700738,41.58139949
0.85625,11.45283107,26.19707309,41.42908667
0.856944444,11.32282638,25.14493577,41.27677385
0.857638889,12.07330532,24.10325657,43.86609177
0.858333333,9.928232674,23.09592111,37.31664057
0.859027778,9.888506081,22.08770178,37.01201493
0.859722222,9.689451934,21.12442556,36.75612939
0.860416667,9.534339653,21.37270942,36.6647417
0.861111111,12.87445575,21.61666214,41.12446103
0.861805556,10.42999299,21.85271852,36.37230109
0.8625,10.18006016,22.09778833,36.21389576
0.863194444,11.90364341,22.09977574,35.33048141
0.863888889,11.83481337,22.68327241,34.67858255
0.864583333,19.79185474,23.28453499,40.23309961
0.865277778,20.32360899,23.91012823,37.45373744
0.865972222,20.86113931,24.54251684,37.76801349
0.866666667,22.01486679,25.89984328,38.50900693
0.867361111,22.74587275,26.75985029,38.50900693
0.868055556,23.48624099,27.63087176,40.88854329
0.86875,22.94332331,28.48484911,39.13560771
0.869444444,22.94332331,29.34512508,39.11883208
0.870138889,22.49782189,30.09193041,38.94571942
0.870833333,22.49782189,30.71701405,38.94571942
0.871527778,23.94570152,31.34747152,40.08684564
0.872222222,19.37931193,31.89275069,37.07304463
0.872916667,19.71343799,32.33996224,37.5928961
0.873611111,19.71343799,32.13630018,37.35615351
0.874305556,19.93618871,31.91230922,37.09578002
0.875,24.6273187,31.6277263,55.95588186
0.875694444,24.61395365,31.3066174,38.56990193
0.876388889,24.57831354,30.90728107,38.83566119
0.877083333,24.63177371,30.58792418,38.07820466
0.877777778,24.58722357,29.9389661,38.03904469
0.878472222,24.55603847,29.2814141,39.75364567
0.879166667,23.71302042,28.68590368,34.57500983
0.879861111,23.57728135,28.08922563,34.27038419
0.880555556,23.44543188,27.58286104,33.58802277
0.88125,21.33805868,27.21649296,33.61239282
0.881944444,22.81953871,26.84651613,38.3828303
0.882638889,22.50407278,26.47537974,33.58193025
0.883333333,21.56963153,26.10021653,33.52100513
0.884027778,21.2395865,24.98774882,32.69242339
0.884722222,19.67295649,24.4234323,32.13800473
0.885416667,20.21705344,23.78476875,37.31664057
0.886111111,14.82668214,23.17367008,31.05353746
0.886805556,14.63179471,22.56047746,30.52958137
0.8875,15.82359327,22.1421636,30.41382363
0.888194444,15.79878134,21.5785607,30.09092045
0.888888889,17.86873956,21.02204654,34.27038419
0.889583333,16.96363652,20.45841821,29.46339164
0.890277778,16.94180413,20.00188896,29.18922856
0.890972222,16.48119017,19.3896355,28.79930775
0.891666667,15.91236688,18.72043162,28.53123719
0.892361111,15.38435735,18.09924394,28.93943554
0.893055556,14.85785037,17.47982397,27.97072602
0.89375,14.39596449,16.93642881,27.71484048
0.894444444,13.81048776,16.24763266,27.2944571
0.895138889,13.41010913,15.77659898,26.98373895
0.895833333,13.01360897,15.3101282,36.85970211
0.896527778,11.73645887,14.78705602,26.50243044
0.897222222,11.75135553,14.26499708,26.50243044
0.897916667,11.51372376,13.80260009,25.63729363
0.898611111,11.37981067,13.38801255,26.50243044
0.899305556,11.02261117,12.96777785,28.6348099
0.9,8.406821057,12.5506804,25.32048297
0.900694444,8.369393428,12.13693226,25.24128031
0.901388889,8.172614941,12.46913001,25.14989261
0.902083333,8.125809316,12.69458753,25.03413487
0.902777778,8.47558438,12.98800865,26.80705608
0.903472222,4.817216364,13.28878965,24.83917446
0.904166667,4.719290696,13.58973514,24.74169426
0.904861111,4.708309482,13.77688873,24.21773816
0.905555556,4.705028762,14.30389368,23.93139006
0.90625,8.726429442,14.83019761,27.72093299
0.906944444,8.153651256,15.37370371,24.5223638
0.907638889,8.011816734,15.90823164,24.06542535
0.908333333,7.996718256,16.98557454,23.76079971
0.909027778,7.996718256,17.38007913,23.76079971
0.909722222,15.10856235,17.77477924,33.28067937
0.910416667,15.45705358,18.18476892,28.72241753
0.911111111,15.79976344,18.58795699,28.80266943
0.911805556,16.17319833,19.02729215,29.05007491
0.9125,16.03805125,19.51580665,28.96491985
0.913194444,16.99795084,19.99758923,32.59164329
0.913888889,14.1446702,20.478408,31.36548745
0.914583333,14.1446702,20.94051741,31.36548745
0.915277778,14.36742091,21.22382328,31.54041862
0.915972222,14.1446702,21.49590053,31.44783724
0.916666667,16.69293834,21.78429636,47.83036612
0.917361111,16.53701284,22.07433408,25.65983663
0.918055556,16.38108735,22.3643718,25.99698476
0.91875,16.25189193,21.92795552,25.48968201
0.919444444,16.13160655,21.29062066,25.13161508
0.920138889,15.99350111,20.6518558,26.04549199
0.920833333,15.19814941,20.00385793,23.25305599
0.921527778,14.95717045,19.3587903,22.50321096
0.922222222,14.92570849,18.63701643,21.93304588
0.922916667,14.52485368,17.91193119,21.19585184
0.923611111,14.59816464,17.17431134,21.62842025
0.924305556,13.142292,16.4204993,20.96433636
0.925,13.30567709,15.65373775,20.83030108
0.925694444,12.18473047,14.33497702,20.12966211
0.926388889,11.74950622,13.82294849,19.70927873
0.927083333,11.32033431,13.31804036,22.23767152
0.927777778,7.459262146,12.8042052,18.85023444
0.928472222,7.487557156,12.30023143,18.42375854
0.929166667,7.472265437,12.38136126,18.29581578
0.929861111,7.472265437,12.38540495,18.03383773
0.930555556,8.494218468,12.40133685,18.88678951
0.93125,7.527252612,12.41914942,17.55862173
0.931944444,7.260892208,12.4377541,17.33929127
0.932638889,7.044722769,12.45714207,17.1138683
0.933333333,6.701847446,12.49052461,16.93109292
0.934027778,6.951224318,12.51616021,16.90672287
0.934722222,5.909437321,12.53857235,16.52289457
0.935416667,6.027472866,12.5516764,16.28528657
0.936111111,5.965898607,12.53723269,15.96238339
0.936805556,5.984113127,12.85111689,15.74305293
0.9375,11.18399412,13.15764014,26.7159804
0.938194444,11.19099576,13.46438458,20.90193962
0.938888889,11.02170522,13.76312392,20.91786582
0.939583333,10.88359978,14.04755583,20.92949283
0.940277778,10.73658431,14.34313505,20.40431835
0.940972222,10.58511382,14.65124889,20.73044105
0.941666667,9.801031319,14.96870767,20.02751177
0.942361111,9.912406675,15.30230176,20.0826421
0.943055556,9.466905251,15.63313157,20.0160324
0.94375,9.132779183,15.98632477,19.74553253
0.944444444,9.890131603,16.33278694,20.178366
0.945138889,8.910028472,16.68243543,19.39213959
0.945833333,8.798653116,17.03253056,19.79910016
0.946527778,8.798653116,16.75602743,19.47768503
0.947222222,8.464527048,16.66313791,19.3697076
0.947916667,8.936758557,16.56970035,19.88217369
0.948611111,8.575902404,16.47607497,19.15226029
0.949305556,8.575902404,16.40052122,19.06443445
0.95,8.464527048,16.40043275,19.06433162
0.950694444,8.464527048,15.85955508,18.85968129
0.951388889,8.437796963,15.31678033,19.12038808
0.952083333,7.350773489,14.77402179,18.34557459
0.952777778,7.239398133,14.24057134,18.31138724
0.953472222,7.350773489,13.69803613,18.3197772
0.954166667,7.573524201,13.1687757,18.35766629
0.954861111,7.907650269,12.63903775,18.68060211
0.955555556,7.239398133,12.10780417,18.20250373
0.95625,7.239398133,11.5889098,18.20250373
0.956944444,7.239398133,11.04378841,18.20867234
0.957638889,7.239398133,10.51769254,18.20867234
0.958333333,7.818549984,9.982868751,20.72787014
0.959027778,3.151021328,9.447570123,11.11883576
0.959722222,3.151021328,8.912271496,11.11883576
0.960416667,3.102658792,8.385327421,10.81421012
0.961111111,3.102658792,7.855823918,10.81421012
0.961805556,3.226107447,7.326995856,11.72808704
0.9625,2.882517187,6.796545987,10.35727167
0.963194444,2.744245038,6.264792326,10.10138613
0.963888889,2.701871122,5.80257868,10.06483106
0.964583333,2.79397104,5.349013017,10.05264603
0.965277778,2.954566999,4.89111324,11.27114858
0.965972222,2.628773848,4.433001196,9.888148186
0.966666667,2.443305671,3.974889153,9.827223059
0.967361111,2.415626007,3.442903732,9.559152498
0.968055556,2.415626007,3.45790383,9.443394756
0.96875,2.783796283,3.472903927,10.35727167
0.969444444,2.162843351,3.493121074,9.224064297
0.970138889,2.152197721,3.505176201,9.12049158
0.970833333,2.123869281,3.537631806,9.047381427
0.971527778,2.123869281,3.48603536,8.895068609
0.972222222,2.975958312,3.501127425,9.900333212
0.972916667,2.990041211,3.517695542,8.626998048
0.973611111,3.000440113,3.529929545,8.486870255
0.974305556,3.020834873,3.55392338,8.377205025
0.975,3.038368612,3.574551308,8.377205025
0.975694444,3.062363767,3.602780903,8.834143481
0.976388889,3.086187412,3.63080872,8.224892207
0.977083333,3.110011056,3.658836537,8.224892207
0.977777778,3.210950502,3.777588826,8.224892207
0.978472222,3.316095645,3.901288994,8.224892207
0.979166667,3.425569263,4.030081486,9.900333212
0.979861111,1.786092696,4.160207081,7.116054887
0.980555556,3.064951436,4.290332676,6.982019607
0.98125,3.053943596,4.342634207,6.76878166
0.981944444,3.053943596,4.379910166,6.561636227
0.982638889,3.46443601,4.421520239,6.854076839
0.983333333,3.067117304,4.402358415,6.14734536
0.984027778,3.04318457,4.383196591,5.934107414
0.984722222,3.011217118,4.35725016,5.708684443
0.985416667,3.011217118,4.320732489,5.483261471
0.986111111,3.636965567,4.27878302,7.258043216
0.986805556,3.007134609,4.233892386,6.552639821
0.9875,3.229885321,4.197163771,6.686067843
0.988194444,3.127419994,4.133886192,6.686067843
0.988888889,2.935854381,4.049834771,6.686067843
0.989583333,2.739833755,3.905601762,6.76826325
0.990277778,2.45025783,3.761886769,6.104827572
0.990972222,2.356702531,3.618171776,6.104827572
0.991666667,2.227507118,3.599103639,4.338752843
0.992361111,2.154871016,3.598700611,4.338752843
0.993055556,2.0655066,3.599540768,4.513971995
0.99375,1.225128915,3.602251835,4.187360454
0.994444444,1.002378203,3.605234008,4.190827017
0.995138889,1.002378203,3.466358867,4.029394586
0.995833333,1.002378203,3.345766261,3.889214295
0.996527778,0.891002847,3.204234298,3.724693498
0.997222222,0,3.04501084,3.539607601
0.997916667,0,2.864557588,3.329843585
0.998611111,0,2.653274581,3.084242181
0.999305556,0,2.453388989,2.851889458
