"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
24,10,33.5,33.5,30,0.5,3,2008-04-23,3,36.93,1.28658032592002,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.483810631937,33.6154700767479,34.008207168856,33.1666172268631,34.7973860275976,36.9024037524256,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.9241082652277,26.25,11.6741082652277,0.444727933913436,23.33,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,3,36.59,2.24523422976501,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4972129685879,33.6869179424471,34.3219392692382,33.3579127742727,36.3003285346039,40.0652388698475,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,65.0507816024106,47.25,17.8007816024106,0.376736118569537,28.89,"Day","Spring Day"
26,10,33.5,33.5,30,0.5,1,2007-05-02,3,36.59,1.80488896422904,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4984002615756,33.6166687583883,34.0266857857574,33.4190281626222,35.3211773659918,37.9221770817505,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,53.3358586083478,47.25,6.08585860834785,0.128801240388314,28.89,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,3,36.75,2.16371505160318,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4930438098045,33.7696596761732,34.5850002601757,33.2054774492415,36.8490517381051,41.0707546786618,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,64.1857447432962,47.25,16.9357447432962,0.358428460175581,28.89,"Day","Spring Day"
28,10,33.5,33.5,30,0.5,2,2007-05-02,3,36.5,1.76695266296387,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4960865849757,33.6773548489635,34.2352977551976,33.3323732173366,35.7974936208852,38.8486498942723,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,53.2514817206337,47.25,6.00148172063371,0.127015486150978,28.89,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,3,36.88,1.84249098960725,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4881238898258,33.7828799232347,34.6087352016434,33.1740187375329,36.295531599982,39.8757939433585,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,63.216274460249,47.25,15.966274460249,0.33791057058728,28.89,"Day","Spring Day"
30,10,33.5,33.5,30,0.5,3,2007-05-02,3,36.7,1.56156695116106,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4928882538674,33.6970985043954,34.2987140270216,33.3044343286626,35.5303319018638,38.2630075764582,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,53.0351470249724,47.25,5.78514702497245,0.122436974073491,28.89,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,3,36.57,2.96211903211262,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4982401469216,33.7320029865366,34.5238900462998,33.3928050747,37.0210115717985,41.8538649839094,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,51.7296513732956,37.4500007629395,14.2796506103562,0.381299073950549,36.11,"Night","Summer Night"
32,10,33.5,33.5,30,0.5,1,2018-06-22,3,36.54,2.25102988166205,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4990115259547,33.6455946776607,34.159630691121,33.4398420918967,35.8033433834438,39.1781767468252,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,48.867849911325,37.4500007629395,11.4178491483856,0.304882481062182,36.11,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,3,36.98,2.96321055947872,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4955602725039,33.8484876859321,34.9103785384666,33.2751049198277,37.8955656884388,43.4695837109279,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.2140312161979,37.4500007629395,11.7640304532584,0.314126307439228,36.11,"Night","Summer Night"
34,10,33.5,33.5,30,0.5,2,2018-06-22,3,36.74,2.30583213568188,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4975010518974,33.7297274288923,34.4588195830194,33.372310264705,36.5275066044066,40.6194669617732,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,48.1282519837457,37.4500007629395,10.6782512208062,0.285133538137959,36.11,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,3,36.44,2.66304121506283,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.492259502094,33.8865952904184,35.0269279465545,33.2504556751043,37.3892344636505,42.435247746879,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,45.7239691209301,37.4500007629395,8.27396835799067,0.220933730024876,36.11,"Night","Summer Night"
36,10,33.5,33.5,30,0.5,3,2018-06-22,3,36.57,2.15166730494914,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.495435858369,33.7697660125632,34.6014482864825,33.3520271304803,36.3301348712074,40.2386958987693,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.6103607094344,37.4500007629395,9.16035994649491,0.244602396792472,36.11,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,3,37.11,2.89027275580747,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4988275326771,33.7356351849017,34.525280526606,33.4186957850285,37.0125714671005,41.7575038462207,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.0355506460746,61.3499984741211,8.68555217195353,0.141573796055061,38.8076470588235,"Day","Summer Day"
38,10,33.5,33.5,30,0.5,1,2016-07-13,3,37.28,2.208746269118,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4993459893185,33.6481921095707,34.1625340139534,33.4545647442145,35.8046686321314,39.1317161186533,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.1937748353301,61.3499984741211,4.15622363879095,0.0677461082667205,38.8076470588235,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,3,37.26,2.87863775029398,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4970671991731,33.8547453945285,34.9102791260704,33.3298025067982,37.8833816707882,43.3445853918527,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,69.6026410709672,61.3499984741211,8.2526425968461,0.13451740508726,38.8076470588235,"Day","Summer Day"
40,10,33.5,33.5,30,0.5,2,2016-07-13,3,37.34,2.25447737575246,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4983426575795,33.7344411706371,34.4627031091272,33.4031505456022,36.5310154360525,40.5600373110646,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.6564750291706,61.3499984741211,3.69352344495047,0.0602041326294163,38.8076470588235,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,3,37.54,2.57855759669157,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.494783230436,33.8948884762494,35.0249223637101,33.3103471232153,37.3798583207939,42.2990762444612,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,69.0432026956187,61.3499984741211,7.69320422149764,0.125398604936279,38.8076470588235,"Day","Summer Day"
42,10,33.5,33.5,30,0.5,3,2016-07-13,3,37.38,2.09479628229992,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","EW1464 Phoenix",5.7240083142585,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4969592614833,33.7768596809426,34.6072305795665,33.3883159230984,36.3406964899886,40.1779014827005,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,58.0448696040434,61.3499984741211,3.30512887007768,0.0538733325555316,38.8076470588235,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,3,36.87,2.73415831244874,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4986625489079,33.7219720280766,34.471534454121,33.413169678039,36.8193831064197,41.3217497973984,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,68.415662500945,61.0499992370605,7.36566326388441,0.120649686419866,34.9925,"Day","Summer Day"
44,10,33.5,33.5,30,0.5,1,2015-07-27,3,36.99,2.14524215093585,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.499240785674,33.6390362494979,34.1250706317107,33.4509206860522,35.6677982032186,38.8045400300362,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.9731530775313,61.0499992370605,5.07684615952923,0.0831588242911445,34.9925,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,3,37.72,2.70334570923897,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4967067011475,33.8322024879933,34.8287508559777,33.3204735930504,37.6176337602224,42.7728912210669,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,67.9036518793288,61.0499992370605,6.85365264226823,0.112262943946242,34.9925,"Day","Summer Day"
46,10,33.5,33.5,30,0.5,2,2015-07-27,3,36.7,2.17456378973759,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4980801538331,33.7182725325279,34.4015611747706,33.3959015954034,36.3291682132995,40.1011519436333,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,56.3072044267598,61.0499992370605,4.74279481030072,0.0776870576506346,34.9925,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,3,37.2,2.39336177481099,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4942481604846,33.8667415314701,34.9257893744429,33.3014875664407,37.1162332296444,41.7309192592793,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,67.2668934211688,61.0499992370605,6.21689418410824,0.101832829841122,34.9925,"Day","Summer Day"
48,10,33.5,33.5,30,0.5,3,2015-07-27,3,37.65,2.01274242417243,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4965481305904,33.7552081011353,34.5271377820995,33.3809242584462,36.1262364598235,39.6885447417174,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,56.5572977871511,61.0499992370605,4.49270144990942,0.0735905242596975,34.9925,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,3,37.58,2.87403392449677,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4992262704969,33.730057721732,34.5072516673828,33.4400935480838,36.9668706605022,41.7696809183184,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,51.7130659833983,39.9500007629395,11.7630652204589,0.294444680746318,37.8,"Night","Summer Night"
50,10,33.5,33.5,30,0.5,1,2014-07-29,3,36.96,2.24688533675549,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4995581380426,33.643453929737,34.1452398870465,33.4660378766316,35.7547521164659,39.0902894660294,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.6987615622776,39.9500007629395,8.74876079933813,0.218992756752438,37.8,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,3,37.6,2.87675703361876,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4980408435088,33.848636041463,34.897817794363,33.373752455841,37.8662464773378,43.4503732823451,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,49.4109242048683,39.9500007629395,9.4609234419288,0.23681910541302,37.8,"Night","Summer Night"
52,10,33.5,33.5,30,0.5,2,2014-07-29,3,36.79,2.30674166465429,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4988635925258,33.7277951341704,34.4431889887993,33.4270429391417,36.4843011752697,40.5612240212567,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.0853276971687,39.9500007629395,8.13532693422923,0.203637716617421,37.8,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,3,37.63,2.57774130243332,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4965905752244,33.8920448224599,35.0293136646521,33.3623782560628,37.40822460998,42.5228462243681,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,46.1901769948109,39.9500007629395,6.24017623187143,0.156199652382993,37.8,"Night","Summer Night"
54,10,33.5,33.5,30,0.5,3,2014-07-29,3,37.19,2.16562950351418,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4979416155547,33.770522667042,34.5928426746472,33.4172616360863,36.3162719407482,40.2501659155718,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,46.7442359651411,39.9500007629395,6.79423520220161,0.170068462389228,37.8,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,3,37.19,2.50544502324595,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4990427102421,33.7140588411493,34.4317239669909,33.4305774373518,36.6910525164889,40.9940160527136,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,48.7719866139516,37.0499992370605,11.721987376891,0.316382931667262,33.5726666666666,"Night","Summer Night"
56,10,33.5,33.5,30,0.5,1,2014-08-30,3,37.39,2.00739546387619,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.499459696578,33.6341260138003,34.100016084623,33.4608860743752,35.5872466284169,38.5972059352724,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.6111526353123,37.0499992370605,9.56115339825175,0.258060825779663,33.5726666666666,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,3,37.44,2.48916688405096,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4976525440075,33.8238198364658,34.7864012849325,33.3562816492785,37.4951450036641,42.4537397883782,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.379234512096,37.0499992370605,9.3292352750355,0.25180122718339,33.5726666666666,"Night","Summer Night"
58,10,33.5,33.5,30,0.5,2,2014-08-30,3,37.39,2.03733419895216,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4986314107111,33.712976361727,34.3747570689225,33.4166550276881,36.2531775727266,39.9064034068328,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,45.8658709151594,37.0499992370605,8.81587167809886,0.237945259369411,33.5726666666666,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,3,37.46,2.19944093984197,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4959016544371,33.8627544267808,34.8979748630873,33.3420991564815,37.0529934545182,41.5183954585887,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,43.0562922356785,37.0499992370605,6.00629299861794,0.162113174690971,33.5726666666666,"Night","Summer Night"
60,10,33.5,33.5,30,0.5,3,2014-08-30,3,37.2,1.87891031041463,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4975423267886,33.7529617692624,34.511136361509,33.4053252950998,36.0925371817109,39.5764771620512,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.3742558939077,37.0499992370605,7.32425665684713,0.197685743796744,33.5726666666666,"Night","Summer Night"
61,10,33.5,33.5,30,1,1,2014-10-01,3,37.7,1.59183400643977,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","GateWay Community College",4.74656037084834,150,"Fall","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4962378116236,33.6378516593553,34.1120630903251,33.3336249339838,35.5851403289616,38.483827632391,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,41.639962124904,26.6499996185303,14.9899625063737,0.562475149003414,25,"Night","Fall Night"
62,10,33.5,33.5,30,0.5,1,2014-10-01,3,37.44,1.55879421142445,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","GateWay Community College",4.74656037084834,150,"Fall","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4978688908344,33.5864349552581,33.8938991046767,33.4059560784066,34.8632065463607,36.8703171366712,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,41.1524826902959,26.6499996185303,14.5024830717656,0.544183237499251,25,"Night","Fall Night"
63,10,33.5,33.5,30,1,2,2014-10-01,3,37.86,1.48068909690318,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","GateWay Community College",4.74656037084834,150,"Fall","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4909739120346,33.6927687139297,34.2847657995198,33.1640518867477,35.9230437173904,39.1755495280011,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,38.9487271594983,26.6499996185303,12.298727540968,0.461490721088658,25,"Night","Fall Night"
