"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
14,10,33.5,33.5,30,0.1,1,2007-02-27,3,31.98,3.00638705499486,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4710511957795,33.4890546511673,33.5,33.3019266976613,33.4077761037436,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.174039859938,32.9500007629395,1.22403909699852,0.0371483784114282,19.2025,"Day","Winter Day"
15,10,33.5,33.5,30,1,2,2007-02-27,3,32.5,0.276070784487923,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4687315795808,33.5449243953659,33.7512262594066,32.757835381754,34.2886994318097,36.136993889262,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,51.3613641782933,32.9500007629395,18.4113634153539,0.558766706799658,19.2025,"Day","Winter Day"
16,10,33.5,33.5,30,0.1,2,2007-02-27,3,31.69,2.93029863336821,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4923651531662,33.4962463936184,33.5011496087512,33.3622634534859,33.5048228439374,33.6622393723158,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.9340980959565,32.9500007629395,1.98409733301708,0.0602153956624089,19.2025,"Day","Winter Day"
17,10,33.5,33.5,30,1,3,2007-02-27,3,32.56,0.353207876499929,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4701276785271,33.5812500183807,33.8968818485067,32.7429998442229,34.7458855533012,37.1680186821812,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,55.3783605604935,32.9500007629395,22.428359797554,0.680678582040592,19.2025,"Day","Winter Day"
18,10,33.5,33.5,30,0.1,3,2007-02-27,3,31.54,2.85688959855653,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4935130539779,33.5032660717341,33.5305115599014,33.3656687813292,33.5994594856021,33.8900171408527,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.6756951084112,32.9500007629395,2.72569434547171,0.0827221330002953,19.2025,"Day","Winter Day"
19,10,33.5,33.5,30,1,1,2008-04-23,3,32.67,0.905107458306944,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4821399182198,33.6506989513275,34.1484888256988,32.9734790570749,35.5170585837666,38.6296708120957,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.905163428026,26.3500003814697,11.5551630465562,0.438526105475211,23.33,"Night","Spring Night"
20,10,33.5,33.5,30,0.1,1,2008-04-23,3,32.46,2.85838777295839,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.497666445762,33.5258495064272,33.6180365463314,33.4314698041662,33.8790824297589,34.5112928634956,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.7486482175906,26.3500003814697,9.39864783612086,0.356684922203277,23.33,"Night","Spring Night"
21,10,33.5,33.5,30,1,2,2008-04-23,3,32.88,1.28037534075214,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4829880064882,33.7031350437749,34.3552997802681,32.9635726434084,36.1603245430859,40.0522223274113,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,39.9531030120541,26.3500003814697,13.6031026305844,0.516246771675592,23.33,"Night","Spring Night"
22,10,33.5,33.5,30,0.1,2,2008-04-23,3,31.81,2.77666512695317,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4979286993747,33.5358706028916,33.6600191673699,33.4327139298952,34.0136448421279,34.8366996128359,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.5475049652944,26.3500003814697,10.1975045838246,0.387002065889756,23.33,"Night","Spring Night"
23,10,33.5,33.5,30,1,3,2008-04-23,3,33.01,1.72671625650055,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4844768489905,33.7546725191723,34.5529380670746,32.9711987916712,36.772509513207,41.3730238730479,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,41.74394353017,26.3500003814697,15.3939431487003,0.584210357716955,23.33,"Night","Spring Night"
24,10,33.5,33.5,30,0.1,3,2008-04-23,3,32.83,2.70001932872691,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4981064499157,33.5456444503317,33.7009359688996,33.4333412593961,34.1447345838163,35.1533245719785,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.3212836624631,26.3500003814697,10.9712832809934,0.416367480916957,23.33,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,3,31.85,1.28749248877686,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4921523505773,33.7497760002001,34.502099614757,33.1836204219484,36.5899803146793,40.5199387934333,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,61.3485103861586,49.5499992370605,11.7985111490981,0.238113245827731,27.276,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,3,32.54,2.83354560249974,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4989092644643,33.5408554004848,33.6753427631916,33.4572705285759,34.0576061578299,34.8727953364223,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,38.2080528859917,49.5499992370605,11.3419463510689,0.228899021709485,27.276,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,3,32.57,1.68007035919544,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4931987629864,33.8088147458095,34.7263972723674,33.195378880083,37.2844017688559,42.0038088948571,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,66.5752772141223,49.5499992370605,17.0252779770618,0.343597946300831,27.276,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,3,31.54,2.75352619246217,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4990265737894,33.5517262052356,33.7205108165785,33.4580250194833,34.2021291580779,35.2188208115036,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,39.3025280389876,49.5499992370605,10.247471198073,0.206810723629809,27.276,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,3,32.13,2.12327319190211,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4937704354469,33.8632166637337,34.9330162545365,33.1993708647763,37.9233286395448,43.3661402629211,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,71.4375163317583,49.5499992370605,21.8875170946978,0.441725881568272,27.276,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,3,32.14,2.67908397262477,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4991078489591,33.5623495743439,33.7646144890794,33.4584227617109,34.3431831024951,35.5560702207097,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.3694648882066,49.5499992370605,9.18053434885394,0.185278193546115,27.276,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,3,32.43,1.93249979196452,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4944023269934,33.8123982616364,34.7620999959958,33.2454652025376,37.4133956048785,42.4263146035129,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.7845054194158,37.9500007629395,8.83450465647638,0.232793266900375,36.503,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,3,32.21,2.80854586253016,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4991644775783,33.5523291097645,33.7276224801778,33.4637949539867,34.2284576732781,35.3164753297625,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.0674941189469,37.9500007629395,0.117493356007458,0.00309600404862699,36.503,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,3,32.42,2.3417160652717,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4949455205835,33.8715336129893,34.9880238687016,33.2498587332445,38.1099864151014,43.9127374153313,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,48.8769154081039,37.9500007629395,10.9269146451645,0.287929233873304,36.503,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,3,32.97,2.73732172621649,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4992484083302,33.5635471900403,33.774368169868,33.4644121435408,34.3775135372645,35.6732919870524,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.9458391288803,37.9500007629395,0.995838365940813,0.0262407996290032,36.503,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,3,32.67,2.76863594287946,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4954436298311,33.9271475287093,35.1985534901623,33.2558194210562,38.7577589555741,45.2816103705998,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,50.7026938627754,37.9500007629395,12.7526930998359,0.336039337113525,36.503,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,3,32.59,2.67231529504344,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4993073858001,33.5745002373283,33.8199733736895,33.464740445003,34.5228710130697,36.0207866480478,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,39.7976339444237,37.9500007629395,1.84763318148424,0.048685985358097,36.503,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,3,32.32,1.89574989659398,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4966895709144,33.8300961134899,34.8050018757602,33.3170604613443,37.5521113391159,42.6106555541406,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,66.1345864625324,63.4500007629395,2.6845856995929,0.0423102548039833,38.8076470588235,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,3,32.64,2.79946321252441,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4995713917228,33.5562568274286,33.7388107619927,33.4763754303682,34.2645855048386,35.3747430807339,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,39.4939794030765,63.4500007629395,23.9560213598629,0.3775574637007,38.8076470588235,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,3,32.45,2.30320428945135,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4969925107223,33.888151017015,35.0263947312043,33.3198195276574,38.2362439392004,44.066803272204,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,71.1439543056122,63.4500007629395,7.69395354267272,0.121260101657346,38.8076470588235,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,3,32.37,2.72818678715118,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4996093670374,33.5674263984328,33.7853217795341,33.4766219884135,34.4133655614821,35.7309228031964,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.5969479437582,63.4500007629395,22.8530528191812,0.360174192976992,38.8076470588235,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,3,32.55,2.72752080779802,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.497229885188,33.9423737940247,35.2318324763659,33.322142366512,38.8699068852036,45.4055211835633,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,75.7988841809287,63.4500007629395,12.3488834179893,0.194623849795162,38.8076470588235,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,3,32.66,2.66311269215945,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4996360596767,33.5783329228352,33.8306981064839,33.4767066566941,34.5584511992415,36.077763727173,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.6711329020552,63.4500007629395,21.7788678608842,0.343244564208186,38.8076470588235,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,3,32.57,1.84004528358948,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.496527073287,33.8175783392171,34.7634137394614,33.3142735597393,37.4142047374118,42.3312538352451,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,65.3412346820594,52.4500007629395,12.8912339191199,0.24578138668453,36.592,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,3,33.25,2.81889171321493,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4995061437252,33.5538958720654,33.7304707772752,33.4744162290656,34.2357742299686,35.3077251226823,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.2843010705108,52.4500007629395,13.1656996924287,0.25101428981735,36.592,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,3,33.28,2.22072549174797,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4968422898357,33.8745945757466,34.9815665918451,33.3169960811858,38.086350871613,43.7628649915347,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,70.2866539989905,52.4500007629395,17.836653236051,0.340069646836958,36.592,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,3,32.6,2.74863409423364,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4995518458196,33.5647428685319,33.7756780522137,33.4747623562988,34.3798034826786,35.6515849183657,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,40.3518682321071,52.4500007629395,12.0981325308323,0.230660292752193,36.592,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,3,32.7,2.62868450070726,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4970479076438,33.9276951380257,35.1837611561335,33.3178930385806,38.7083133151412,45.0797476282085,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,74.887857368475,52.4500007629395,22.4378566055355,0.427795162614942,36.592,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,3,33.11,2.68416201166428,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.96,"Whitetopped Asphalt High A","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.7,2250,945,0.2,0.96,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.499583969523,33.575336427672,33.8197925768783,33.4749195455449,34.5202916372613,35.9865366365968,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.3919878605669,52.4500007629395,11.0580129023726,0.210829604223496,36.592,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,3,33.32,1.95579850885162,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4977878667506,33.8272005854566,34.8053293543641,33.3640975606525,37.5749331490637,42.7988954023746,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.1993119167548,39.8499984741211,8.34931344263367,0.209518538578007,37.8,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,3,32.87,2.82170552343655,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.9,"Whitetopped Asphalt Low A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.7,2250,945,0.4,0.9,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4996626101356,33.5540065449348,33.732098317761,33.4805525053618,34.2482699533801,35.3798174949336,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,38.3486637936066,39.8499984741211,1.5013346805145,0.0376746483814669,37.8,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,3,33.15,2.31390155444529,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4979909869185,33.882767417976,35.0176343968206,33.3661071750074,38.2305716588602,44.1964314762949,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,50.1504816014793,39.8499984741211,10.3004831273582,0.258481393268997,37.8,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,3,33.11,2.75366105774198,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Med A","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.7,2250,945,0.3,0.93,0,0.44,5.65,7000,2695,"asphalt",0.14,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4996961738027,33.5645701238738,33.7761316011492,33.4808767652822,34.3890567474354,35.7172445721237,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,39.1757661312576,39.8499984741211,0.67423234286349,0.016919256428613,37.8,"Night","Summer Night"
