"run.n","nodal.spacing","n.iterations","i.top.temp","i.bot.temp","time.step","pave.length","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","L4.layer","L4.thickness","L4.k","L4.rho","L4.c","L4.albedo","L4.emissivity","L4.R.c.top","L5.layer","L5.thickness","L5.k","L5.rho","L5.c","L5.albedo","L5.emissivity","L5.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
41,10,1,33.5,33.5,30,10,1,1,2007-05-02,3,38.37,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Spring","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4779091060234,33.6754014625984,34.0717216054778,33.1212293094472,34.6839206902484,36.3392118267235,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.5035044245167,47.25,1.74649557548332,0.0369628693223984,28.89,"Day","Spring Day"
42,10,1,33.5,33.5,30,100,1,1,2007-05-02,3,39.83,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Spring","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4788097408066,33.6868655524867,34.1148429538607,33.1311815806856,34.7749191965656,36.5554699767214,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.9823152837881,47.25,1.26768471621193,0.0268293061632155,28.89,"Day","Spring Day"
43,10,1,33.5,33.5,30,10,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Spring","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,10,1,33.5,33.5,30,100,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Spring","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,10,1,33.5,33.5,30,10,1,3,2007-05-02,3,39.18,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Spring","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4841053284779,33.555182389111,33.7177357097837,33.0821568932672,34.1147540271931,35.0240470528967,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.0622662866471,47.25,2.18773371335288,0.046301242610643,28.89,"Day","Spring Day"
46,10,1,33.5,33.5,30,100,1,3,2007-05-02,3,37.6,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Spring","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.484823834724,33.5611597961777,33.7419994831463,33.0923293999978,34.1935360258943,35.2067535502329,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.4402135334186,47.25,1.80978646658144,0.0383023590810887,28.89,"Day","Spring Day"
47,10,1,33.5,33.5,30,10,1,4,2007-05-02,3,39.15,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Spring","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4886430437025,33.5161883461678,33.5839222391172,33.1884149672839,33.7518049810425,34.1363635799736,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.4061138398188,47.25,1.84388616018123,0.0390240457181212,28.89,"Day","Spring Day"
48,10,1,33.5,33.5,30,100,1,4,2007-05-02,3,39.23,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Spring","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.488886597563,33.5188999938321,33.5969162139016,33.1904319818788,33.8043451671658,34.2038537617385,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.7224410815743,47.25,1.52755891842565,0.0323292892788498,28.89,"Day","Spring Day"
49,10,1,33.5,33.5,30,10,1,5,2007-05-02,3,39.74,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Spring","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4952044785354,33.4984464043434,33.5008747710381,33.3740433055563,33.4944579703091,33.5875124743061,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.6554419283719,47.25,1.40544192837194,0.0297448027168665,28.89,"Day","Spring Day"
50,10,1,33.5,33.5,30,100,1,5,2007-05-02,3,39.58,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Spring","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.495136964585,33.4986334323349,33.5026247509632,33.3878371024983,33.5073843651414,33.5981002562071,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.8891716507159,47.25,1.63917165071592,0.0346914635072153,28.89,"Day","Spring Day"
51,10,1,33.5,33.5,30,10,1,1,2018-06-22,3,38.59,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4872414249696,33.9538158290189,35.1960243025375,33.2270911004474,37.0088877398241,41.7569834959043,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.363338792735,37.4500007629395,11.9133380297955,0.318113158533897,36.11,"Night","Summer Night"
52,10,1,33.5,33.5,30,100,1,1,2018-06-22,3,38.06,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4873073803939,33.9685771749414,35.2577753658171,33.2275121043133,37.1367253081402,42.0729723356896,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,50.2874314913023,37.4500007629395,12.8374307283628,0.342788530489612,36.11,"Night","Summer Night"
53,10,1,33.5,33.5,30,10,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,10,1,33.5,33.5,30,100,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,10,1,33.5,33.5,30,10,1,3,2018-06-22,3,37.86,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4913792077184,33.7003915684443,34.3779565370198,33.1964872762623,36.2819207217063,40.2134454648066,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,44.3889730678724,37.4500007629395,6.93897230493297,0.185286306103358,36.11,"Night","Summer Night"
56,10,1,33.5,33.5,30,100,1,3,2018-06-22,3,38.35,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4915901334938,33.708343990927,34.4137398230134,33.1998525832507,36.3986973406097,40.4970936745157,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,45.1487711034138,37.4500007629395,7.69877034047431,0.205574637747218,36.11,"Night","Summer Night"
57,10,1,33.5,33.5,30,10,1,4,2018-06-22,3,37.71,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4944421523245,33.5933973336849,33.9727081470933,33.2801558959707,35.3857978321775,38.2420991341165,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.9691085838342,37.4500007629395,4.51910782089476,0.120670433346609,36.11,"Night","Summer Night"
58,10,1,33.5,33.5,30,100,1,4,2018-06-22,3,37.98,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945419502483,33.5978285423242,33.9949307097721,33.2813330293292,35.4775010792009,38.4763585508606,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,42.6943729734281,37.4500007629395,5.24437221048862,0.140036638281686,36.11,"Night","Summer Night"
59,10,1,33.5,33.5,30,10,1,5,2018-06-22,3,38.39,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4984024475875,33.511579294059,33.5840030350249,33.4304179674974,34.076562844893,35.26883772296,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.9506650156947,37.4500007629395,0.5006642527552,0.013368871630322,36.11,"Night","Summer Night"
60,10,1,33.5,33.5,30,100,1,5,2018-06-22,3,38.05,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4983752921943,33.5122464568992,33.58869136603,33.428969500849,34.1095595755992,35.3750173299405,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.5474056551485,37.4500007629395,1.097404892209,0.0293032007971277,36.11,"Night","Summer Night"
61,10,1,33.5,33.5,30,10,1,1,2016-07-13,3,38.53,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4924953440276,33.9601985116698,35.1844538864578,33.3171891961936,36.9746994431066,41.0559079891084,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.3258597717632,61.3499984741211,4.0241387023579,0.0655931345141823,38.89,"Day","Summer Day"
62,10,1,33.5,33.5,30,100,1,1,2016-07-13,3,39.69,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4924222208651,33.9696963205662,35.2233539209852,33.3156917974694,37.0539446427811,41.2220083458164,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.6876905991529,61.3499984741211,3.66230787496823,0.059695321370107,38.89,"Day","Summer Day"
63,10,1,33.5,33.5,30,10,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,10,1,33.5,33.5,30,100,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,10,1,33.5,33.5,30,10,1,3,2016-07-13,3,38.53,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4953142534374,33.7088069112099,34.381642605177,33.3017997540245,36.2747655250443,39.6809272126019,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,56.5152670787283,61.3499984741211,4.83473139539279,0.0788057296762966,38.89,"Day","Summer Day"
66,10,1,33.5,33.5,30,100,1,3,2016-07-13,3,38.02,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4952537373474,33.7135146228246,34.4033930537529,33.2996105507036,36.3442063036837,39.8278771788628,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,56.8191496024893,61.3499984741211,4.53084887163175,0.0738524691820973,38.89,"Day","Summer Day"
67,10,1,33.5,33.5,30,10,1,4,2016-07-13,3,38.7,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4971034710472,33.6004747199356,33.9825759666349,33.3589498998266,35.4022698804575,38.0008994257183,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.1113253333543,61.3499984741211,4.23867314076676,0.0690900284627511,38.89,"Day","Summer Day"
68,10,1,33.5,33.5,30,100,1,4,2016-07-13,3,38.74,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4970564098264,33.6031078807597,33.9962231069647,33.3569120588863,35.4574673504667,38.1289314033545,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,57.404949154977,61.3499984741211,3.94504931914412,0.0643039839814867,38.89,"Day","Summer Day"
69,10,1,33.5,33.5,30,10,1,5,2016-07-13,3,39.06,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4992605501567,33.5140453789553,33.5922023891378,33.4575331523932,34.1010047152567,35.2558488125272,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,61.01502860864,61.3499984741211,0.334969865481071,0.00545998164323295,38.89,"Day","Summer Day"
70,10,1,33.5,33.5,30,100,1,5,2016-07-13,3,38.89,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4992551915261,33.5145267326766,33.5954565767826,33.4569924525291,34.1227321854125,35.3204881854063,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,61.3306349139744,61.3499984741211,0.019363560146644,0.000315624460118153,38.89,"Day","Summer Day"
71,10,1,33.5,33.5,30,10,1,1,2015-07-27,3,38.49,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.492675704716,33.9276097225799,34.9860504240701,33.3190120236624,36.5963949282379,40.549609963543,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.7963403534428,61.0499992370605,5.25365888361779,0.0860550196441041,37.22,"Day","Summer Day"
72,10,1,33.5,33.5,30,100,1,1,2015-07-27,3,38.34,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4926595160422,33.9387401518894,35.0301976764277,33.3184204134845,36.6892175697019,40.7879983635163,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,56.3953198906274,61.0499992370605,4.65467934643317,0.0762437248911141,37.22,"Day","Summer Day"
73,10,1,33.5,33.5,30,10,1,2,2015-07-27,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,10,1,33.5,33.5,30,100,1,2,2015-07-27,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,10,1,33.5,33.5,30,10,1,3,2015-07-27,3,38.36,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4954978754014,33.6964372146957,34.290734217741,33.3054803513764,35.9655986467516,39.1992928274397,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.363458137352,61.0499992370605,5.68654109970851,0.0931456375228991,37.22,"Day","Summer Day"
76,10,1,33.5,33.5,30,100,1,3,2015-07-27,3,38.63,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4954863692797,33.7024701371321,34.3168669789704,33.3045107996311,36.0503378245856,39.410056830174,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.9523217819177,61.0499992370605,5.09767745514284,0.0835000412587767,37.22,"Day","Summer Day"
