"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
14,10,33.5,33.5,30,0.1,1,2007-02-27,7,159.82,2.58442287029428,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Winter","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.497940564806,33.5695210456385,33.6996876088231,33.4497666176765,33.813195011293,34.1493610502603,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.8736746121164,24.25,11.6236746121164,0.47932678812851,19.44,"Day","Winter Day"
15,10,33.5,33.5,30,1,2,2007-02-27,7,157.13,0.791276467264863,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Winter","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4643680824145,33.8391578449856,34.3847219523485,32.7414122769872,34.848632230952,36.5128772871614,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,50.6682752789709,24.25,26.4182752789709,1.08941341356581,19.44,"Day","Winter Day"
16,10,33.5,33.5,30,0.1,2,2007-02-27,7,156.98,2.57280670258179,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Winter","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4951832122575,33.5463012650676,33.6122974971286,33.4000397917024,33.6770789720719,33.8964307735176,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.2774166008454,24.25,11.0274166008454,0.454738828900842,19.44,"Day","Winter Day"
17,10,33.5,33.5,30,1,3,2007-02-27,7,158.25,0.58070078944336,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Winter","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4367645108347,33.5125884401541,33.6011346527617,32.616267229158,33.5230021225648,34.4755653489782,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,48.9109187611588,24.25,24.6609187611588,1.01694510355294,19.44,"Day","Winter Day"
18,10,33.5,33.5,30,0.1,3,2007-02-27,7,157,2.54424190408039,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Winter","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.3900235224153,33.4747508332809,33.5096248232998,33.1081836290751,33.3736786212413,33.642085047194,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.35816587639,24.25,10.10816587639,0.416831582531546,19.44,"Day","Winter Day"
19,10,33.5,33.5,30,1,1,2008-04-23,7,158.65,2.60989973916156,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4915727969381,34.6313169497771,36.8080830063575,33.215293222021,38.6051087143285,43.1745533891153,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,44.9584431222937,26.25,18.7084431222937,0.712702595134999,23.33,"Night","Spring Night"
20,10,33.5,33.5,30,0.1,1,2008-04-23,7,159.24,2.56442863577329,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4989608906802,33.7170703102543,34.1935766150624,33.4647173354726,34.5562349720423,35.7552780350338,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.9274370230722,26.25,11.6774370230722,0.444854743736085,23.33,"Night","Spring Night"
21,10,33.5,33.5,30,1,2,2008-04-23,7,160.35,2.3624417658201,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4801733167783,34.7064142472035,36.8397595110958,32.9359505506561,38.4791074240087,42.8850230970525,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,40.9017019784442,26.25,14.6517019784442,0.558160075369304,23.33,"Night","Spring Night"
22,10,33.5,33.5,30,0.1,2,2008-04-23,7,157.68,2.54688278887519,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4974466093617,33.7668627825491,34.3181353633485,33.4269358294605,34.6956819281979,36.0125025706974,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.7104098291865,26.25,11.4604098291865,0.436587041111865,23.33,"Night","Spring Night"
23,10,33.5,33.5,30,1,3,2008-04-23,7,158.21,1.94023081831997,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4649701055073,34.5112288994345,36.3017364241729,32.8491780029083,37.1628693876238,40.6087579238326,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.9254001907928,26.25,9.6754001907928,0.368586673934964,23.33,"Night","Spring Night"
24,10,33.5,33.5,30,0.1,3,2008-04-23,7,159.15,2.48473633653495,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","GateWay Community College",4.74656037084834,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4950759881409,33.7692937719298,34.3302197536453,33.4082762951666,34.5568873135408,35.7794534716305,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.2002997649561,26.25,10.9502997649561,0.417154276760233,23.33,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,7,158.55,3.17392623304462,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4958616648465,34.9659310831743,37.7441573072461,33.3173704593544,40.0561409486256,45.5430254250795,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,68.2775420701583,47.25,21.0275420701583,0.445027345400177,28.89,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,7,160.03,2.59709634561125,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4993646753976,33.7700132316109,34.3566345306086,33.4738506968689,34.8036145813622,36.2027868749875,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.2499180963259,47.25,7.00008190367407,0.14814988155924,28.89,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,7,160.33,3.01795287891366,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4899959350566,35.1947805594991,38.1192620164419,33.1296068825102,40.4012915435576,45.7468443908195,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,66.5639377653796,47.25,19.3139377653796,0.408760587627083,28.89,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,7,158.3,2.59384669039446,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4984367557897,33.8542553605283,34.5731419947262,33.4454362214327,35.0680661880389,36.639567431278,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.4169183835347,47.25,6.83308161646534,0.144615483946356,28.89,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,7,159.17,2.67619338610222,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4809421659758,35.1405063869036,37.9282072401553,33.0580556603991,39.3257545870245,43.9072071420041,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,64.8484754668837,47.25,17.5984754668837,0.372454507235633,28.89,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,7,158.52,2.54608330499327,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Spring","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4970625391661,33.9002408438008,34.7080129619035,33.4331417521848,35.042584518166,36.6256084466633,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.4961734275343,47.25,6.7538265724657,0.142938128517793,28.89,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,7,157.87,3.80067486904989,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4987651427252,35.2570065556609,38.5754995431383,33.4174740882651,41.3690806227345,48.2720305423203,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,54.8756141472194,37.4500007629395,17.42561338428,0.465303418672407,36.11,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,7,157.76,2.64726963456839,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4997992115221,33.8230640581296,34.5367215190489,33.4879120256799,35.0807377635792,36.9253042818668,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.673747473028,37.4500007629395,3.22374671008856,0.0860813523207931,36.11,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,7,157.49,3.69460427962482,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.496878849679,35.5997078497662,39.2116326609129,33.32675354555,42.0692124988582,49.081723205899,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,51.5670189675779,37.4500007629395,14.1170182046384,0.376956419680735,36.11,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,7,158.54,2.66612363111366,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4994755640668,33.9376666198684,34.8451450374739,33.4737075375288,35.4686373057011,37.6586211436083,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.0780705348386,37.4500007629395,3.62806977189911,0.0968776955403816,36.11,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,7,156.32,3.3709277877734,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4943028455097,35.6464245981666,39.2574700444355,33.3041700523218,41.1161066438051,47.4881435307854,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,47.4198185122954,37.4500007629395,9.96981774935591,0.266216756909176,36.11,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,7,159.81,2.63893533867398,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Durango Complex",6.98785828250345,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4989941465514,34.0179917961316,35.0874202411392,33.4681902263143,35.5277691432019,37.8726002534319,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.4131609556023,37.4500007629395,3.96316019266288,0.105825370144847,36.11,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,7,159.94,3.83844640305016,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4988385730123,35.4115469989093,38.903632320524,33.4201064688888,41.8855829592699,48.428602383337,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,73.0298857108633,61.3499984741211,11.6798872367422,0.190381214787953,36.275,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,7,160.06,2.67214309454081,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4998328004835,33.869547929112,34.6500410766777,33.4890752038988,35.2559398859919,37.0779577002955,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.0592558712274,61.3499984741211,19.2907426028937,0.314437540060102,36.275,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,7,159.75,3.75020107347164,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4971163332493,35.8181080959122,39.6164875501517,33.3335965892784,42.7151633947774,49.132843589463,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,71.546400765749,61.3499984741211,10.1964022916279,0.166200530484593,36.275,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,7,159.58,2.70162863492289,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995670345449,34.0112991917101,35.0093702494624,33.4762461536657,35.7193502853519,37.8384039727622,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.6137119646933,61.3499984741211,18.7362865094278,0.305399950699774,36.275,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,7,160,3.46340002464543,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4949993406054,35.926468767307,39.7563493253119,33.3174626882281,41.853314260679,47.5812045555088,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.0499905336777,61.3499984741211,8.69999205955662,0.141809165052001,36.275,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,7,158.73,2.69055902963332,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4991877642794,34.1251821520689,35.321863398216,33.4717124172721,35.8511229489267,38.122920671227,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,43.2085790362033,61.3499984741211,18.1414194379178,0.295703665674422,36.275,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,7,159.31,3.65492972864102,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4988726920116,35.3249449041267,38.6611994968832,33.4226283923883,41.5163890353543,47.9219269917439,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,72.1968400196336,61.0499992370605,11.1468407825731,0.182585436885744,34.9925,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,7,155,2.65550043206885,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4998396243427,33.8475545926716,34.5786423255652,33.4894941502885,35.1500662497897,36.8900851749646,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.7190951052191,61.0499992370605,19.3309041318415,0.316640530277134,34.9925,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,7,158.58,3.55035886310759,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4972362641447,35.7017170094163,39.3223687822119,33.3401433678205,42.2744874432177,48.6032240692315,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,70.7718897774163,61.0499992370605,9.72189054035579,0.159244728285829,34.9925,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,7,157.55,2.67659057958074,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4995857481045,33.9772613479949,34.906782627164,33.4772029097987,35.5718424520728,37.5963281699361,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,42.223904869586,61.0499992370605,18.8260943674746,0.308371737964677,34.9925,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,7,156.92,3.25123429061847,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4950853727572,35.7871651093624,39.4190243781474,33.3219793034825,41.3984046476974,47.0620479668935,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,69.336991536986,61.0499992370605,8.28699229992543,0.135741071310199,34.9925,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,7,160.08,2.65677848139992,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix Encanto",7.2892176193902,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4992252460596,34.0779429952172,35.1824649154742,33.4728919275764,35.6738926459397,37.8313123378113,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,42.7577883271973,61.0499992370605,18.2922109098632,0.299626718074697,34.9925,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,7,158.54,3.83324966440302,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4996874910935,35.5289243495536,39.0893252155871,33.4646783928593,42.2737534563497,48.8852350753455,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,55.1579251482661,39.9500007629395,15.2079243853266,0.380673944803391,37.8,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,7,159.18,2.66963140260826,0,NA,1,1.5,"Concrete Pavements","C",0.25,0.9,"Portland Cement Concrete #3","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.1,2.2,2400,1050,0.25,0.9,0,0.2,5.2,4800,1850,"base",0.1,3,2400,800,NA,NA,0,"subgrade",1.3,1.8,2000,1900,NA,NA,0,33.4999699131444,33.9036616960965,34.7080611715385,33.4962748484579,35.3686440329087,37.1824699642688,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,40.8765788840691,39.9500007629395,0.926578121129694,0.0231934443913517,37.8,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,7,158.41,3.77979448007344,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4991543716268,35.9907497155949,39.8930457352473,33.4217516036508,43.2595469652847,49.8285357605135,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,52.0497472502672,39.9500007629395,12.0997464873277,0.302872246714756,37.8,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,7,157.39,2.69653224072737,0,NA,3,1.5,"Concrete Pavements","C",0.325,0.93,"Portland Cement Concrete #4","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.2,1.7,2250,945,0.325,0.93,0,0.4,3.95,4650,1745,"base",0.2,2.25,2400,800,NA,NA,0,"subgrade",1.1,1.4,1850,1500,NA,NA,0,33.4999145849227,34.0651573808708,35.0964044269655,33.4913172264987,35.8850220581621,38.0024096484962,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.3607323087319,39.9500007629395,1.41073154579249,0.0353124285069147,37.8,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,7,159.52,3.55553698263233,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4984832903552,36.1584720875986,40.1522934674333,33.4152188682124,42.5154607912145,48.4969527464483,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.1636417626182,39.9500007629395,8.21364099967872,0.205598018593739,37.8,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,7,156.29,2.68542786821344,0,NA,5,1.5,"Concrete Pavements","C",0.4,0.96,"Portland Cement Concrete #5","C1","Phoenix, Phoenix Sky Harbor International Airport",3.90076470899848,150,"Summer","surface",0.3,1.2,2100,840,0.4,0.96,0,0.5,2.7,4500,1640,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1,1,1500,1100,NA,NA,0,33.4998361128116,34.2042778328366,35.4524958651349,33.4899581179711,36.069526805688,38.3558273989679,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.8105206464998,39.9500007629395,1.86051988356036,0.0465712102135005,37.8,"Night","Summer Night"
